user_id,contest_id,origin,created_at,problem_appeared_at,response_submitted_at,score,qscore,labeling_state,chosen_answer,correct_answer,qualified,accuracy
36647,973,ISIC_0046449.jpg,2020-05-13,2020-05-13 22:04:51.754000+00:00,2020-05-13 22:04:54.053000+00:00,100,63,gold_standard,{'yes'},{'yes'},True,0.63
36647,973,ISIC_0046623.jpg,2020-05-13,2020-05-13 22:04:54.796000+00:00,2020-05-13 22:04:56.671000+00:00,100,63,active,{'yes'},,True,0.63
36647,973,ISIC_0016133.jpg,2020-05-13,2020-05-13 22:04:59.323000+00:00,2020-05-13 22:05:02.688999+00:00,0,61,gold_standard,{'no'},{'yes'},True,0.61
36647,973,ISIC_0046222.jpg,2020-05-13,2020-05-13 22:05:03.469000+00:00,2020-05-13 22:05:04.617000+00:00,0,59,gold_standard,{'no'},{'yes'},True,0.59
36647,973,ISIC_0016159.jpg,2020-05-13,2020-05-13 22:05:05.420000+00:00,2020-05-13 22:05:06.936000+00:00,100,59,active,{'no'},,True,0.59
36647,973,ISIC_0046471.jpg,2020-05-13,2020-05-13 22:05:11.799000+00:00,2020-05-13 22:05:14.905000+00:00,100,62,active,{'no'},,True,0.62
36647,973,ISIC_0016092.jpg,2020-05-13,2020-05-13 22:05:17.757999+00:00,2020-05-13 22:05:19.237999+00:00,100,62,active,{'yes'},,True,0.62
36647,973,ISIC_0046644.jpg,2020-05-13,2020-05-13 22:05:19.970000+00:00,2020-05-13 22:05:22.857000+00:00,100,62,active,{'no'},,True,0.62
36647,973,ISIC_0046397.jpg,2020-05-13,2020-05-13 22:05:23.925000+00:00,2020-05-13 22:05:26.773999+00:00,0,60,gold_standard,{'yes'},{'no'},True,0.6
36647,973,ISIC_0046678.jpg,2020-05-13,2020-05-13 22:05:28.016000+00:00,2020-05-13 22:05:30.309000+00:00,100,60,qa,{'no'},{'yes'},True,0.6
36647,973,ISIC_0021894.jpg,2020-05-13,2020-05-13 22:05:31.033999+00:00,2020-05-13 22:05:33.655999+00:00,100,61,gold_standard,{'no'},{'no'},True,0.61
36647,973,ISIC_0016085.jpg,2020-05-13,2020-05-13 22:05:36.714999+00:00,2020-05-13 22:05:39.755000+00:00,0,59,gold_standard,{'no'},{'yes'},True,0.59
36647,973,ISIC_0046225.jpg,2020-05-13,2020-05-13 22:05:40.604000+00:00,2020-05-13 22:05:41.743000+00:00,100,61,gold_standard,{'yes'},{'yes'},True,0.61
36647,973,ISIC_0046917.jpg,2020-05-13,2020-05-13 22:05:42.773000+00:00,2020-05-13 22:05:45.194000+00:00,100,62,gold_standard,{'yes'},{'yes'},True,0.62
36647,973,ISIC_0046622.jpg,2020-05-13,2020-05-13 22:05:45.923000+00:00,2020-05-13 22:05:46.979000+00:00,0,60,gold_standard,{'yes'},{'no'},True,0.6
36647,973,ISIC_0016127.jpg,2020-05-13,2020-05-13 22:05:47.857000+00:00,2020-05-13 22:05:49.790000+00:00,100,60,active,{'yes'},,True,0.6
36647,973,ISIC_0046345.jpg,2020-05-13,2020-05-13 22:05:51.180000+00:00,2020-05-13 22:05:52.858000+00:00,100,61,gold_standard,{'yes'},{'yes'},True,0.61
36647,973,ISIC_0046450.jpg,2020-05-13,2020-05-13 22:05:55.154000+00:00,2020-05-13 22:05:56.895000+00:00,100,61,active,{'yes'},,True,0.61
36647,973,ISIC_0021221.jpg,2020-05-13,2020-05-13 22:05:57.642999+00:00,2020-05-13 22:05:58.834000+00:00,100,62,gold_standard,{'yes'},{'yes'},True,0.62
36647,973,ISIC_0046571.jpg,2020-05-13,2020-05-13 22:06:05.086000+00:00,2020-05-13 22:06:06.750000+00:00,100,62,active,{'yes'},,True,0.62
36647,973,ISIC_0046870.jpg,2020-05-13,2020-05-13 22:06:07.490999+00:00,2020-05-13 22:06:09.612999+00:00,100,62,active,{'yes'},,True,0.62
36647,973,ISIC_0046745.jpg,2020-05-13,2020-05-13 22:06:11.956000+00:00,2020-05-13 22:06:13.194999+00:00,100,62,active,{'yes'},,True,0.62
36647,973,ISIC_0046626.jpg,2020-05-13,2020-05-13 22:06:13.908000+00:00,2020-05-13 22:06:14.915999+00:00,0,60,gold_standard,{'yes'},{'no'},True,0.6
36647,973,ISIC_0016175.jpg,2020-05-13,2020-05-13 22:06:25.796999+00:00,2020-05-13 22:06:30.397000+00:00,100,61,gold_standard,{'no'},{'no'},True,0.61
36647,973,ISIC_0046294.jpg,2020-05-13,2020-05-13 22:06:31.109999+00:00,2020-05-13 22:06:31.999000+00:00,100,62,gold_standard,{'no'},{'no'},True,0.62
36647,973,ISIC_0046784.jpg,2020-05-13,2020-05-13 22:06:32.708000+00:00,2020-05-13 22:06:34.318000+00:00,100,63,gold_standard,{'no'},{'no'},True,0.63
36647,973,ISIC_0046340.jpg,2020-05-13,2020-05-13 22:06:35.010999+00:00,2020-05-13 22:06:36.895000+00:00,100,63,active,{'yes'},,True,0.63
36647,973,ISIC_0016145.jpg,2020-05-13,2020-05-13 22:06:38.221000+00:00,2020-05-13 22:06:41.583000+00:00,0,62,gold_standard,{'yes'},{'no'},True,0.62
36647,973,ISIC_0046261.jpg,2020-05-13,2020-05-13 22:06:44.230000+00:00,2020-05-13 22:06:45.230000+00:00,100,62,active,{'no'},,True,0.62
36647,973,ISIC_0046635.jpg,2020-05-13,2020-05-13 22:06:45.930000+00:00,2020-05-13 22:06:47.601000+00:00,100,63,gold_standard,{'no'},{'no'},True,0.63
36647,973,ISIC_0046712.jpg,2020-05-13,2020-05-13 22:06:48.392000+00:00,2020-05-13 22:06:50.667000+00:00,100,63,qa,{'no'},{'yes'},True,0.63
36647,973,ISIC_0023234.jpg,2020-05-13,2020-05-13 22:06:53.118000+00:00,2020-05-13 22:06:54.168999+00:00,100,63,gold_standard,{'no'},{'no'},True,0.63
36647,973,ISIC_0046756.jpg,2020-05-13,2020-05-13 22:06:54.877000+00:00,2020-05-13 22:06:55.803999+00:00,100,63,active,{'no'},,True,0.63
36647,973,ISIC_0046682.jpg,2020-05-13,2020-05-13 22:06:56.700000+00:00,2020-05-13 22:06:58.720000+00:00,100,63,active,{'yes'},,True,0.63
36647,973,ISIC_0046643.jpg,2020-05-13,2020-05-13 22:07:02.841000+00:00,2020-05-13 22:07:04.336999+00:00,0,62,gold_standard,{'no'},{'yes'},True,0.62
36647,973,ISIC_0016105.jpg,2020-05-13,2020-05-13 22:07:05.285000+00:00,2020-05-13 22:07:07.188000+00:00,0,61,gold_standard,{'yes'},{'no'},True,0.61
36647,973,ISIC_0023713.jpg,2020-05-13,2020-05-13 22:07:09.668999+00:00,2020-05-13 22:07:10.872999+00:00,0,60,gold_standard,{'no'},{'yes'},True,0.6
36647,973,ISIC_0046980.jpg,2020-05-13,2020-05-13 22:07:13.806000+00:00,2020-05-13 22:07:14.671000+00:00,0,59,gold_standard,{'yes'},{'no'},True,0.59
36647,973,ISIC_0046667.jpg,2020-05-13,2020-05-13 22:07:15.384000+00:00,2020-05-13 22:07:16.069000+00:00,100,59,active,{'yes'},,True,0.59
36647,973,ISIC_0046609.jpg,2020-05-13,2020-05-13 22:07:16.731000+00:00,2020-05-13 22:07:18.204999+00:00,100,59,active,{'yes'},,True,0.59
36647,973,ISIC_0046331.jpg,2020-05-13,2020-05-13 22:07:19.418999+00:00,2020-05-13 22:07:20.737999+00:00,100,59,active,{'no'},,True,0.59
36647,973,ISIC_0046372.jpg,2020-05-13,2020-05-13 22:07:29.763000+00:00,2020-05-13 22:07:40.806000+00:00,100,59,active,{'no'},,True,0.59
36647,973,ISIC_0046394.jpg,2020-05-13,2020-05-13 22:07:41.763000+00:00,2020-05-13 22:07:43.272000+00:00,100,59,active,{'yes'},,True,0.59
36647,973,ISIC_0046385.jpg,2020-05-13,2020-05-13 22:07:48.997999+00:00,2020-05-13 22:07:58.963000+00:00,0,58,gold_standard,{'yes'},{'no'},True,0.58
36647,973,ISIC_0046861.jpg,2020-05-13,2020-05-13 22:08:04.471000+00:00,2020-05-13 22:08:05.707000+00:00,100,58,active,{'no'},,True,0.58
36647,973,ISIC_0021616.jpg,2020-05-13,2020-05-13 22:08:06.361000+00:00,2020-05-13 22:08:07.257999+00:00,0,57,gold_standard,{'yes'},{'no'},True,0.57
36647,973,ISIC_0046993.jpg,2020-05-13,2020-05-13 22:08:08.173000+00:00,2020-05-13 22:08:09.161000+00:00,0,56,gold_standard,{'no'},{'yes'},True,0.56
36647,973,ISIC_0046672.jpg,2020-05-13,2020-05-13 22:08:09.869999+00:00,2020-05-13 22:08:10.709000+00:00,0,55,gold_standard,{'yes'},{'no'},True,0.55
36647,973,ISIC_0016123.jpg,2020-05-13,2020-05-13 22:08:19.690000+00:00,2020-05-13 22:08:20.941999+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046943.jpg,2020-05-13,2020-05-13 22:08:22.764000+00:00,2020-05-13 22:08:25.882000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046631.jpg,2020-05-13,2020-05-13 22:08:26.676000+00:00,2020-05-13 22:08:27.628000+00:00,100,57,gold_standard,{'no'},{'no'},True,0.57
36647,973,ISIC_0046598.jpg,2020-05-13,2020-05-13 22:08:30.615999+00:00,2020-05-13 22:08:36.882000+00:00,0,56,gold_standard,{'no'},{'yes'},True,0.56
36647,973,ISIC_0046607.jpg,2020-05-13,2020-05-13 22:08:37.760000+00:00,2020-05-13 22:08:38.711000+00:00,100,56,gold_standard,{'no'},{'no'},True,0.56
36647,973,ISIC_0021113.jpg,2020-05-13,2020-05-13 22:08:39.326999+00:00,2020-05-13 22:08:40.096999+00:00,100,56,active,{'yes'},,True,0.56
36647,973,ISIC_0046951.jpg,2020-05-13,2020-05-13 22:08:42.223000+00:00,2020-05-13 22:08:43.415999+00:00,100,56,active,{'yes'},,True,0.56
36647,973,ISIC_0021271.jpg,2020-05-13,2020-05-13 22:08:44.278000+00:00,2020-05-13 22:08:45.283000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046504.jpg,2020-05-13,2020-05-13 22:08:46.569000+00:00,2020-05-13 22:08:50.500000+00:00,0,56,gold_standard,{'no'},{'yes'},True,0.56
36647,973,ISIC_0046955.jpg,2020-05-13,2020-05-13 22:08:53.181000+00:00,2020-05-13 22:08:54.234000+00:00,100,57,gold_standard,{'yes'},{'yes'},True,0.57
36647,973,ISIC_0046871.jpg,2020-05-13,2020-05-13 22:08:55.193000+00:00,2020-05-13 22:08:56.099000+00:00,100,57,qa,{'yes'},{'no'},True,0.57
36647,973,ISIC_0046900.jpg,2020-05-13,2020-05-13 22:08:57.474999+00:00,2020-05-13 22:08:59.171000+00:00,100,57,active,{'yes'},,True,0.57
36647,973,ISIC_0046865.jpg,2020-05-13,2020-05-13 22:08:59.900000+00:00,2020-05-13 22:09:00.967999+00:00,100,57,qa,{'no'},{'yes'},True,0.57
36647,973,ISIC_0016153.jpg,2020-05-13,2020-05-13 22:09:02.359999+00:00,2020-05-13 22:09:04.772000+00:00,100,58,gold_standard,{'no'},{'no'},True,0.58
36647,973,ISIC_0016082.jpg,2020-05-13,2020-05-13 22:09:07.148999+00:00,2020-05-13 22:09:08.338000+00:00,100,58,gold_standard,{'yes'},{'yes'},True,0.58
36647,973,ISIC_0016114.jpg,2020-05-13,2020-05-13 22:09:16.387000+00:00,2020-05-13 22:09:19.869999+00:00,100,58,active,{'yes'},,True,0.58
36647,973,ISIC_0046797.jpg,2020-05-13,2020-05-13 22:09:20.714999+00:00,2020-05-13 22:09:21.821000+00:00,100,58,active,{'yes'},,True,0.58
36647,973,ISIC_0046681.jpg,2020-05-13,2020-05-13 22:09:22.617000+00:00,2020-05-13 22:09:23.950000+00:00,100,58,active,{'no'},,True,0.58
36647,973,ISIC_0046324.jpg,2020-05-13,2020-05-13 22:09:25.033999+00:00,2020-05-13 22:09:26.405000+00:00,100,58,active,{'yes'},,True,0.58
36647,973,ISIC_0047033.jpg,2020-05-13,2020-05-13 22:09:27.084000+00:00,2020-05-13 22:09:28.352000+00:00,100,59,gold_standard,{'yes'},{'yes'},True,0.59
36647,973,ISIC_0046427.jpg,2020-05-13,2020-05-13 22:09:29.651000+00:00,2020-05-13 22:09:31.089000+00:00,100,59,active,{'no'},,True,0.59
36647,973,ISIC_0046828.jpg,2020-05-13,2020-05-13 22:09:32.006000+00:00,2020-05-13 22:09:33.254000+00:00,0,58,gold_standard,{'no'},{'yes'},True,0.58
36647,973,ISIC_0046608.jpg,2020-05-13,2020-05-13 22:09:37.930000+00:00,2020-05-13 22:09:39.704999+00:00,0,57,gold_standard,{'yes'},{'no'},True,0.57
36647,973,ISIC_0046725.jpg,2020-05-13,2020-05-13 22:09:41.084000+00:00,2020-05-13 22:09:42.137000+00:00,100,58,gold_standard,{'yes'},{'yes'},True,0.58
36647,973,ISIC_0046615.jpg,2020-05-13,2020-05-13 22:09:42.832000+00:00,2020-05-13 22:09:43.707000+00:00,100,58,active,{'no'},,True,0.58
36647,973,ISIC_0046617.jpg,2020-05-13,2020-05-13 22:09:44.372000+00:00,2020-05-13 22:09:46.059000+00:00,0,57,gold_standard,{'no'},{'yes'},True,0.57
36647,973,ISIC_0046666.jpg,2020-05-13,2020-05-13 22:09:48.434000+00:00,2020-05-13 22:09:49.907000+00:00,100,57,active,{'yes'},,True,0.57
36647,973,ISIC_0046773.jpg,2020-05-13,2020-05-13 22:09:50.831000+00:00,2020-05-13 22:09:51.805000+00:00,100,57,active,{'yes'},,True,0.57
36647,973,ISIC_0016162.jpg,2020-05-13,2020-05-13 22:09:53.007000+00:00,2020-05-13 22:09:54.394000+00:00,100,58,gold_standard,{'yes'},{'yes'},True,0.58
36647,973,ISIC_0046890.jpg,2020-05-13,2020-05-13 22:09:55.142000+00:00,2020-05-13 22:09:56.042000+00:00,0,57,gold_standard,{'yes'},{'no'},True,0.57
36647,973,ISIC_0021052.jpg,2020-05-13,2020-05-13 22:09:57.237999+00:00,2020-05-13 22:09:58.089000+00:00,100,57,active,{'yes'},,True,0.57
36647,973,ISIC_0046674.jpg,2020-05-13,2020-05-13 22:09:58.808000+00:00,2020-05-13 22:09:59.539000+00:00,0,56,gold_standard,{'yes'},{'no'},True,0.56
36647,973,ISIC_0016161.jpg,2020-05-13,2020-05-13 22:10:01.410000+00:00,2020-05-13 22:10:02.490999+00:00,100,57,gold_standard,{'yes'},{'yes'},True,0.57
36647,973,ISIC_0046618.jpg,2020-05-13,2020-05-13 22:10:03.234999+00:00,2020-05-13 22:10:04.642000+00:00,100,57,qa,{'yes'},{'no'},True,0.57
36647,973,ISIC_0046700.jpg,2020-05-13,2020-05-13 22:10:05.336999+00:00,2020-05-13 22:10:06.380000+00:00,0,56,gold_standard,{'yes'},{'no'},True,0.56
36647,973,ISIC_0046635.jpg,2020-05-13,2020-05-13 22:10:07.184000+00:00,2020-05-13 22:10:08.009000+00:00,100,56,gold_standard,{'no'},{'no'},True,0.56
36647,973,ISIC_0046529.jpg,2020-05-13,2020-05-13 22:10:08.654000+00:00,2020-05-13 22:10:09.588000+00:00,100,56,qa,{'yes'},{'yes'},True,0.56
36647,973,ISIC_0046866.jpg,2020-05-13,2020-05-13 22:10:10.921999+00:00,2020-05-13 22:10:12.023000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046557.jpg,2020-05-13,2020-05-13 22:10:14.721999+00:00,2020-05-13 22:10:16.492000+00:00,100,56,qa,{'no'},{'no'},True,0.56
36647,973,ISIC_0016153.jpg,2020-05-13,2020-05-13 22:10:17.283000+00:00,2020-05-13 22:10:18.178000+00:00,100,57,gold_standard,{'no'},{'no'},True,0.57
36647,973,ISIC_0046626.jpg,2020-05-13,2020-05-13 22:10:18.838000+00:00,2020-05-13 22:10:19.912000+00:00,100,58,gold_standard,{'no'},{'no'},True,0.58
36647,973,ISIC_0046224.jpg,2020-05-13,2020-05-13 22:10:20.535000+00:00,2020-05-13 22:10:23.293999+00:00,0,57,gold_standard,{'no'},{'yes'},True,0.57
36647,973,ISIC_0022328.jpg,2020-05-13,2020-05-13 22:10:33.614000+00:00,2020-05-13 22:10:35.278000+00:00,100,57,qa,{'no'},{'yes'},True,0.57
36647,973,ISIC_0046700.jpg,2020-05-13,2020-05-13 22:10:36.007999+00:00,2020-05-13 22:10:37.211000+00:00,100,57,gold_standard,{'no'},{'no'},True,0.57
36647,973,ISIC_0046851.jpg,2020-05-13,2020-05-13 22:10:37.877000+00:00,2020-05-13 22:10:38.994999+00:00,100,57,active,{'yes'},,True,0.57
36647,973,ISIC_0046358.jpg,2020-05-13,2020-05-13 22:10:40.273999+00:00,2020-05-13 22:10:42.033999+00:00,0,57,gold_standard,{'no'},{'yes'},True,0.57
36647,973,ISIC_0046672.jpg,2020-05-13,2020-05-13 22:10:46.678000+00:00,2020-05-13 22:10:49.049000+00:00,0,56,gold_standard,{'yes'},{'no'},True,0.56
36647,973,ISIC_0046242.jpg,2020-05-13,2020-05-13 22:10:49.960000+00:00,2020-05-13 22:10:50.913000+00:00,100,56,qa,{'no'},{'yes'},True,0.56
36647,973,ISIC_0046965.jpg,2020-05-13,2020-05-13 22:10:52.849999+00:00,2020-05-13 22:10:54.033000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046980.jpg,2020-05-13,2020-05-13 22:10:59.240000+00:00,2020-05-13 22:11:00.412000+00:00,0,55,gold_standard,{'yes'},{'no'},True,0.55
36647,973,ISIC_0046784.jpg,2020-05-13,2020-05-13 22:11:01.394000+00:00,2020-05-13 22:11:02.630000+00:00,100,56,gold_standard,{'no'},{'no'},True,0.56
36647,973,ISIC_0046890.jpg,2020-05-13,2020-05-13 22:11:03.296999+00:00,2020-05-13 22:11:04.678999+00:00,100,56,gold_standard,{'no'},{'no'},True,0.56
36647,973,ISIC_0046305.jpg,2020-05-13,2020-05-13 22:11:05.650000+00:00,2020-05-13 22:11:06.546000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046662.jpg,2020-05-13,2020-05-13 22:11:07.231000+00:00,2020-05-13 22:11:08.296999+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0046661.jpg,2020-05-13,2020-05-13 22:11:08.997000+00:00,2020-05-13 22:11:10.483000+00:00,100,56,active,{'no'},,True,0.56
36647,973,ISIC_0016175.jpg,2020-05-13,2020-05-13 22:11:14.632000+00:00,2020-05-13 22:11:16.336999+00:00,100,57,gold_standard,{'no'},{'no'},True,0.57
37670,973,ISIC_0046891.jpg,2020-05-13,2020-05-13 10:11:16.415999+00:00,2020-05-13 10:11:18.061000+00:00,0,50,gold_standard,{'yes'},{'no'},True,0.5
36647,973,ISIC_0046385.jpg,2020-05-13,2020-05-13 22:11:17.380000+00:00,2020-05-13 22:11:18.619999+00:00,100,57,gold_standard,{'no'},{'no'},True,0.57
36647,973,ISIC_0046647.jpg,2020-05-13,2020-05-13 22:11:24.944000+00:00,2020-05-13 22:11:25.599999+00:00,100,57,active,{'no'},,True,0.57
37670,973,ISIC_0016145.jpg,2020-05-13,2020-05-13 10:11:24.257999+00:00,2020-05-13 10:11:27.691999+00:00,0,45,gold_standard,{'yes'},{'no'},True,0.45
37670,973,ISIC_0047033.jpg,2020-05-13,2020-05-13 10:11:28.660000+00:00,2020-05-13 10:11:29.572000+00:00,100,50,gold_standard,{'yes'},{'yes'},True,0.5
36647,973,ISIC_0046812.jpg,2020-05-13,2020-05-13 22:11:26.901000+00:00,2020-05-13 22:11:30.602999+00:00,100,58,gold_standard,{'yes'},{'yes'},True,0.58
36647,973,ISIC_0046823.jpg,2020-05-13,2020-05-13 22:11:31.332000+00:00,2020-05-13 22:11:32.500999+00:00,100,58,active,{'yes'},,True,0.58
37670,973,ISIC_0046812.jpg,2020-05-13,2020-05-13 10:11:31.640000+00:00,2020-05-13 10:11:33.135000+00:00,100,54,gold_standard,{'yes'},{'yes'},True,0.54
37670,973,ISIC_0046834.jpg,2020-05-13,2020-05-13 10:11:33.953000+00:00,2020-05-13 10:11:35.760999+00:00,100,54,active,{'yes'},,True,0.54
36647,973,ISIC_0046908.jpg,2020-05-13,2020-05-13 22:11:35.234999+00:00,2020-05-13 22:11:37.900000+00:00,100,58,active,{'no'},,True,0.58
37670,973,ISIC_0046993.jpg,2020-05-13,2020-05-13 10:11:36.869999+00:00,2020-05-13 10:11:37.904000+00:00,100,57,gold_standard,{'yes'},{'yes'},True,0.57
37670,973,ISIC_0046789.jpg,2020-05-13,2020-05-13 10:11:38.842000+00:00,2020-05-13 10:11:40.517999+00:00,100,57,active,{'no'},,True,0.57
36647,973,ISIC_0021894.jpg,2020-05-13,2020-05-13 22:11:38.598000+00:00,2020-05-13 22:11:40.854000+00:00,100,58,gold_standard,{'no'},{'no'},True,0.58
36647,973,ISIC_0046608.jpg,2020-05-13,2020-05-13 22:11:41.648999+00:00,2020-05-13 22:11:43.355000+00:00,0,58,gold_standard,{'yes'},{'no'},True,0.58
