user_id,contest_id,origin,problem_appeared_at,response_submitted_at,score,chosen_answer,qualified,accuracy
66542,1499,ISIC_0046971.jpg,2021-02-03 14:22:09.937000+00:00,2021-02-03 14:22:13.065000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046971.jpg,2021-02-05 03:26:09.698000+00:00,2021-02-05 03:26:18.375999+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0046971.jpg,2021-03-02 21:59:18.063000+00:00,2021-03-02 21:59:20.818000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046971.jpg,2021-03-03 04:50:51.181000+00:00,2021-03-03 04:50:54.525000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046951.jpg,2020-11-16 23:52:55.099000+00:00,2020-11-16 23:52:56.678999+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046951.jpg,2020-12-30 14:34:56.424000+00:00,2020-12-30 14:35:00.786000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046951.jpg,2021-02-03 14:19:09.512000+00:00,2021-02-03 14:19:12.878000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046951.jpg,2021-02-05 03:28:03.591000+00:00,2021-02-05 03:28:14.181000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046951.jpg,2021-03-02 18:44:56.382999+00:00,2021-03-02 18:45:01.438000+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0046951.jpg,2021-03-02 22:07:20.234999+00:00,2021-03-02 22:07:22.839000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046903.jpg,2020-11-17 00:43:00.247000+00:00,2020-11-17 00:43:01.653000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046903.jpg,2020-12-30 17:02:19.691999+00:00,2020-12-30 17:02:21.500999+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046903.jpg,2021-02-03 14:28:59.951999+00:00,2021-02-03 14:29:01.316999+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046903.jpg,2021-02-05 03:43:58.076999+00:00,2021-02-05 03:44:06.907000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046903.jpg,2021-02-05 03:45:18.109000+00:00,2021-02-05 03:45:41.961000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046903.jpg,2021-03-02 22:05:14.053000+00:00,2021-03-02 22:05:14.836999+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046903.jpg,2021-03-03 04:53:24.426000+00:00,2021-03-03 04:53:25.213000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046917.jpg,2020-11-17 00:08:11.426000+00:00,2020-11-17 00:08:18.063999+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046917.jpg,2020-12-30 16:52:45.494999+00:00,2020-12-30 16:52:47.799000+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0046917.jpg,2021-02-03 14:26:11.244000+00:00,2021-02-03 14:26:13.037000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046917.jpg,2021-02-05 03:38:37.500999+00:00,2021-02-05 03:38:43.375999+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0046917.jpg,2021-03-02 22:00:37.569000+00:00,2021-03-02 22:00:38.806999+00:00,100,{'yes'},True,0.01
50219,1499,ISIC_0046917.jpg,2021-03-03 04:51:25.461000+00:00,2021-03-03 04:51:26.632000+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0046956.jpg,2020-11-17 00:42:30.349000+00:00,2020-11-17 00:42:33.842000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046956.jpg,2020-12-30 17:01:10.787000+00:00,2020-12-30 17:01:38.017000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046956.jpg,2021-02-03 14:27:28.012000+00:00,2021-02-03 14:27:29.365000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046956.jpg,2021-02-05 03:41:21.849000+00:00,2021-02-05 03:41:27.752000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046956.jpg,2021-03-02 18:50:56.632000+00:00,2021-03-02 18:50:58.668000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046956.jpg,2021-03-02 22:07:35.665000+00:00,2021-03-02 22:07:37.503000+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0046993.jpg,2020-11-17 00:42:54.665999+00:00,2020-11-17 00:42:56.740999+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046993.jpg,2020-12-30 17:03:00.921000+00:00,2020-12-30 17:03:02.529000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046993.jpg,2021-02-03 14:29:02.480000+00:00,2021-02-03 14:29:03.813999+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046993.jpg,2021-02-05 03:44:07.921000+00:00,2021-02-05 03:44:17.987999+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046993.jpg,2021-02-05 03:45:56.153000+00:00,2021-02-05 03:46:07.296999+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046993.jpg,2021-03-02 22:02:39.944999+00:00,2021-03-02 22:02:40.612999+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046983.jpg,2020-11-17 00:41:21.538000+00:00,2020-11-17 00:41:23.216000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046983.jpg,2020-12-30 17:00:56.927000+00:00,2020-12-30 17:01:00.691000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046983.jpg,2021-02-03 14:26:57.285000+00:00,2021-02-03 14:26:58.993000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046983.jpg,2021-02-05 03:40:31.542000+00:00,2021-02-05 03:40:38.997000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046983.jpg,2021-03-02 18:53:25.115999+00:00,2021-03-02 18:53:28.118000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046983.jpg,2021-03-02 22:07:59.382000+00:00,2021-03-02 22:08:00.118000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046980.jpg,2020-11-17 00:40:38.688999+00:00,2020-11-17 00:40:40.594000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046980.jpg,2020-12-30 16:53:57.519000+00:00,2020-12-30 16:54:01.592000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046980.jpg,2021-02-03 14:25:47.496000+00:00,2021-02-03 14:25:49.046000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046980.jpg,2021-02-05 03:39:10.637000+00:00,2021-02-05 03:39:12.941999+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046980.jpg,2021-03-02 22:00:39.813000+00:00,2021-03-02 22:00:40.921999+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046980.jpg,2021-03-03 04:50:40.869000+00:00,2021-03-03 04:50:41.811000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046921.jpg,2020-11-17 00:49:25.675000+00:00,2020-11-17 00:49:26.937000+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046921.jpg,2021-01-07 18:13:41.046999+00:00,2021-01-07 18:13:42.480000+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0046921.jpg,2021-02-03 14:35:09+00:00,2021-02-03 14:35:10.007999+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046921.jpg,2021-02-05 03:54:31.171999+00:00,2021-02-05 03:54:32.139000+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0046921.jpg,2021-03-02 22:01:06.576999+00:00,2021-03-02 22:01:08.279000+00:00,100,{'yes'},True,0.01
50219,1499,ISIC_0046921.jpg,2021-03-03 04:51:32.250999+00:00,2021-03-03 04:51:33.318000+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0046966.jpg,2020-11-17 00:45:57.319000+00:00,2020-11-17 00:45:59.142000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046966.jpg,2020-12-30 17:06:29.255000+00:00,2020-12-30 17:06:32.056999+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046966.jpg,2021-02-03 14:31:32.816000+00:00,2021-02-03 14:31:34.102999+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046966.jpg,2021-02-05 03:51:23.311000+00:00,2021-02-05 03:51:24.958000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046966.jpg,2021-03-02 17:48:12.237999+00:00,2021-03-02 17:48:14.634000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046966.jpg,2021-03-02 22:01:43.082000+00:00,2021-03-02 22:01:43.878000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046949.jpg,2020-11-17 00:46:41.625999+00:00,2020-11-17 00:46:42.743000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046949.jpg,2020-12-30 17:06:49.003000+00:00,2020-12-30 17:06:49.969000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046949.jpg,2021-02-03 14:31:44.553000+00:00,2021-02-03 14:31:47.010999+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046949.jpg,2021-02-05 03:52:03.441000+00:00,2021-02-05 03:52:05.494999+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046949.jpg,2021-03-02 17:49:40.809000+00:00,2021-03-02 17:49:42.227000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046949.jpg,2021-03-02 22:06:49.016000+00:00,2021-03-02 22:06:49.799000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046958.jpg,2020-11-17 00:47:32.194999+00:00,2020-11-17 00:47:36.135999+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046958.jpg,2021-01-07 18:13:23.493000+00:00,2021-01-07 18:13:26.463000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046958.jpg,2021-02-03 14:33:12.050000+00:00,2021-02-03 14:33:13.931999+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046958.jpg,2021-02-03 14:34:07.862000+00:00,2021-02-03 14:34:09.010000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046958.jpg,2021-02-05 03:53:48.039000+00:00,2021-02-05 03:53:53.119000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046958.jpg,2021-03-02 22:02:54.640000+00:00,2021-03-02 22:02:55.379000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046958.jpg,2021-03-03 04:53:04.349000+00:00,2021-03-03 04:53:05.319000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046943.jpg,2020-11-17 00:38:57.288000+00:00,2020-11-17 00:38:58.875999+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046943.jpg,2020-12-30 16:53:49.367000+00:00,2020-12-30 16:53:55.164000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046943.jpg,2021-02-03 14:25:44.676000+00:00,2021-02-03 14:25:46.244999+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046943.jpg,2021-02-05 03:35:51.500999+00:00,2021-02-05 03:36:04.522000+00:00,100,{'yes'},True,0.01
50219,1499,ISIC_0046943.jpg,2021-03-02 18:41:21.821000+00:00,2021-03-02 18:41:23.109999+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046943.jpg,2021-03-02 22:07:48.027000+00:00,2021-03-02 22:07:48.494000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046977.jpg,2020-11-17 00:39:49.810000+00:00,2020-11-17 00:39:53.158999+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046977.jpg,2020-12-30 16:53:05.778000+00:00,2020-12-30 16:53:11.576000+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0046977.jpg,2021-02-03 14:25:22.171999+00:00,2021-02-03 14:25:24.066000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046977.jpg,2021-02-05 03:35:40.775000+00:00,2021-02-05 03:35:49.984999+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046977.jpg,2021-03-02 18:46:25.856000+00:00,2021-03-02 18:46:28.806999+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046977.jpg,2021-03-02 22:01:37.306000+00:00,2021-03-02 22:01:38.017000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0047008.jpg,2020-11-17 00:43:24.966000+00:00,2020-11-17 00:43:30.275000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0047008.jpg,2020-12-30 17:03:48.749000+00:00,2020-12-30 17:03:52.420000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0047008.jpg,2021-02-03 14:29:34.668999+00:00,2021-02-03 14:29:37.083000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0047008.jpg,2021-02-05 03:47:14.392000+00:00,2021-02-05 03:47:31.685000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0047008.jpg,2021-03-02 22:00:36.358000+00:00,2021-03-02 22:00:37.164000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0047008.jpg,2021-03-03 04:51:34.933000+00:00,2021-03-03 04:51:35.862000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046861.jpg,2020-11-17 00:49:31.204999+00:00,2020-11-17 00:49:32.839000+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046861.jpg,2021-01-07 18:14:30.698999+00:00,2021-01-07 18:14:33.069999+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0046861.jpg,2021-02-03 14:35:18.535000+00:00,2021-02-03 14:35:20.092000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046861.jpg,2021-02-05 03:55:18.203000+00:00,2021-02-05 03:55:19.209000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046861.jpg,2021-02-05 03:55:41.961000+00:00,2021-02-05 03:55:42.694999+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046861.jpg,2021-02-05 03:55:50.967000+00:00,2021-02-05 03:55:51.818000+00:00,100,{'yes'},True,0.01
50219,1499,ISIC_0046861.jpg,2021-03-03 04:52:38.632000+00:00,2021-03-03 04:52:39.691000+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0046908.jpg,2020-11-17 00:50:31.520999+00:00,2020-11-17 00:50:35.969000+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046908.jpg,2021-01-07 18:15:17.201999+00:00,2021-01-07 18:15:20.403000+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0046908.jpg,2021-02-03 14:35:34.359999+00:00,2021-02-03 14:35:35.424000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046908.jpg,2021-02-05 03:55:25.372999+00:00,2021-02-05 03:55:26.999000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046908.jpg,2021-02-05 03:55:48.724000+00:00,2021-02-05 03:55:50.059000+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0046908.jpg,2021-03-02 22:02:18.961000+00:00,2021-03-02 22:02:19.773999+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046908.jpg,2021-03-03 04:53:12.009000+00:00,2021-03-03 04:53:13.280999+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0047003.jpg,2020-11-17 00:40:28.844000+00:00,2020-11-17 00:40:35.290999+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0047003.jpg,2020-12-30 14:40:57.951999+00:00,2020-12-30 14:41:01.017000+00:00,100,{'yes'},True,0.01
66542,1499,ISIC_0047003.jpg,2021-02-03 14:22:59.910000+00:00,2021-02-03 14:23:01.464000+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0047003.jpg,2021-02-05 03:37:46.648000+00:00,2021-02-05 03:37:49.296999+00:00,100,{'yes'},True,0.01
50219,1499,ISIC_0047003.jpg,2021-03-02 18:44:45.086999+00:00,2021-03-02 18:44:47.201999+00:00,100,{'yes'},True,0.01
49641,1499,ISIC_0047003.jpg,2021-03-02 22:04:45.901000+00:00,2021-03-02 22:04:47.517000+00:00,100,{'no'},True,0.01
49970,1499,ISIC_0046882.jpg,2020-11-16 23:52:45.255000+00:00,2020-11-16 23:52:46.536000+00:00,100,{'yes'},True,0.01
54292,1499,ISIC_0046882.jpg,2020-12-30 14:33:32.394000+00:00,2020-12-30 14:33:38.334000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046882.jpg,2021-02-03 14:21:48.743000+00:00,2021-02-03 14:21:51.388000+00:00,100,{'no'},True,0.01
66597,1499,ISIC_0046882.jpg,2021-02-05 03:27:31.719000+00:00,2021-02-05 03:27:47.230000+00:00,100,{'no'},True,0.01
49641,1499,ISIC_0046882.jpg,2021-03-02 22:00:17.994999+00:00,2021-03-02 22:00:22.158000+00:00,100,{'no'},True,0.01
50219,1499,ISIC_0046882.jpg,2021-03-03 04:50:44.532000+00:00,2021-03-03 04:50:46.029000+00:00,100,{'no'},True,0.01
54292,1499,ISIC_0046784.jpg,2020-11-11 20:20:04.306000+00:00,2020-11-11 20:20:06.420000+00:00,100,{'yes'},True,0.01
49970,1499,ISIC_0046784.jpg,2020-11-17 00:07:59.865000+00:00,2020-11-17 00:08:02.154000+00:00,100,{'no'},True,0.01
66542,1499,ISIC_0046784.jpg,2021-02-03 14:19:40.247000+00:00,2021-02-03 14:19:42.201999+00:00,100,{'yes'},True,0.01
66597,1499,ISIC_0046784.jpg,2021-02-05 03:27:49.364000+00:00,2021-02-05 03:27:58.885000+00:00,100,{'yes'},True,0.01
