user_id,contest_id,origin,problem_appeared_at,response_submitted_at,score,chosen_answer,qualified,accuracy
66597,1502,ISIC_0046967.jpg,2021-02-03 20:28:33.839999+00:00,2021-02-03 20:28:37.191999+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046967.jpg,2021-02-05 13:55:52.989000+00:00,2021-02-05 13:55:54.375999+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046967.jpg,2021-03-02 17:20:50.694000+00:00,2021-03-02 17:20:51.513000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046967.jpg,2021-03-02 21:42:32.668000+00:00,2021-03-02 21:42:33.980000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046900.jpg,2020-11-16 20:53:53.296000+00:00,2020-11-16 20:54:04.407000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046900.jpg,2020-12-29 23:35:27.855000+00:00,2020-12-29 23:35:33.911000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046900.jpg,2021-02-03 20:18:32.086000+00:00,2021-02-03 20:18:47.844000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046900.jpg,2021-02-05 13:50:55.377000+00:00,2021-02-05 13:50:59.902000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046900.jpg,2021-03-02 17:17:45.125999+00:00,2021-03-02 17:17:48.102999+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046900.jpg,2021-03-02 21:49:58.142000+00:00,2021-03-02 21:49:59.953000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046922.jpg,2020-11-16 20:55:26.217999+00:00,2020-11-16 20:55:27.727000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046922.jpg,2020-12-29 23:39:23.385000+00:00,2020-12-29 23:39:30.530999+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046922.jpg,2021-02-03 20:25:27.766000+00:00,2021-02-03 20:25:29.206000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046922.jpg,2021-02-05 13:52:51.747999+00:00,2021-02-05 13:52:52.778000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046922.jpg,2021-03-02 17:26:16.987999+00:00,2021-03-02 17:26:18.216000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046922.jpg,2021-03-02 21:47:58.436000+00:00,2021-03-02 21:47:59.135000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046918.jpg,2020-11-16 20:55:13.769000+00:00,2020-11-16 20:55:15.888000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046918.jpg,2020-12-29 23:43:05.484000+00:00,2020-12-29 23:43:09.852000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046918.jpg,2021-02-03 20:25:16.841000+00:00,2021-02-03 20:25:25.961000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046918.jpg,2021-02-05 13:53:12.632999+00:00,2021-02-05 13:53:14.734000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046918.jpg,2021-03-02 17:12:59.148999+00:00,2021-03-02 17:13:00.221000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046918.jpg,2021-03-02 21:48:51.652000+00:00,2021-03-02 21:48:52.390000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0047004.jpg,2020-11-16 21:20:04.543999+00:00,2020-11-16 21:20:06.086000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0047004.jpg,2020-12-30 16:15:05.652000+00:00,2020-12-30 16:15:10.247000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0047004.jpg,2021-02-03 20:32:52.529000+00:00,2021-02-03 20:33:01.286000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0047004.jpg,2021-02-05 13:56:57.721000+00:00,2021-02-05 13:56:59.191000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0047004.jpg,2021-03-02 17:15:46.879000+00:00,2021-03-02 17:15:47.938000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0047004.jpg,2021-03-02 21:44:51.167000+00:00,2021-03-02 21:44:53.425000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046965.jpg,2020-11-16 20:59:42.247000+00:00,2020-11-16 20:59:45.321000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046965.jpg,2020-12-30 16:14:25.545000+00:00,2020-12-30 16:14:29.170000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046965.jpg,2021-02-03 20:31:04.594000+00:00,2021-02-03 20:31:06.368000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046965.jpg,2021-02-05 13:56:18.139000+00:00,2021-02-05 13:56:19.506000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046965.jpg,2021-02-05 13:56:52.152000+00:00,2021-02-05 13:56:53.264000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046965.jpg,2021-03-02 21:45:47.104000+00:00,2021-03-02 21:45:47.951999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046985.jpg,2020-11-16 21:19:45.542000+00:00,2020-11-16 21:19:49.665999+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046985.jpg,2020-12-30 16:15:55.920000+00:00,2020-12-30 16:16:02.507000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046985.jpg,2021-02-03 20:34:22.339999+00:00,2021-02-03 20:34:38.122000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046985.jpg,2021-02-05 13:57:22.526000+00:00,2021-02-05 13:57:23.444000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046985.jpg,2021-03-02 17:26:46.224999+00:00,2021-03-02 17:26:47.289000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046985.jpg,2021-03-02 21:49:02.029000+00:00,2021-03-02 21:49:02.813999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046971.jpg,2020-11-16 20:58:09.257999+00:00,2020-11-16 20:58:10.250000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046971.jpg,2020-12-30 14:27:50.423000+00:00,2020-12-30 14:28:02.339999+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046971.jpg,2021-02-03 20:28:06.714999+00:00,2021-02-03 20:28:14.243000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046971.jpg,2021-02-05 13:54:39.346000+00:00,2021-02-05 13:54:40.704000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046971.jpg,2021-03-02 17:26:34.731000+00:00,2021-03-02 17:26:35.737000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046971.jpg,2021-03-02 21:47:02.971999+00:00,2021-03-02 21:47:04.079999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046951.jpg,2020-11-16 20:57:34.723000+00:00,2020-11-16 20:57:36.638000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046951.jpg,2020-12-29 23:40:01.210000+00:00,2020-12-29 23:40:04.946000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046951.jpg,2021-02-03 20:24:10.548000+00:00,2021-02-03 20:24:20.163000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046951.jpg,2021-02-05 13:52:57.537000+00:00,2021-02-05 13:52:58.737000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046951.jpg,2021-03-02 17:17:27.392999+00:00,2021-03-02 17:17:28.479000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046951.jpg,2021-03-02 21:47:13.201999+00:00,2021-03-02 21:47:14.321000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046903.jpg,2020-11-16 20:55:28.697000+00:00,2020-11-16 20:55:29.811000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046903.jpg,2020-12-29 23:42:32.650000+00:00,2020-12-29 23:42:49.632000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046903.jpg,2021-02-03 20:26:06.686000+00:00,2021-02-03 20:26:16.691999+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046903.jpg,2021-02-05 13:53:52.425000+00:00,2021-02-05 13:53:54.131000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046903.jpg,2021-03-02 17:20:39.264000+00:00,2021-03-02 17:20:40.096000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046903.jpg,2021-03-02 21:50:09.553000+00:00,2021-03-02 21:50:10.112999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046917.jpg,2020-11-16 20:45:40.039000+00:00,2020-11-16 20:45:58.454999+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046917.jpg,2020-12-18 21:29:37.586000+00:00,2020-12-18 21:29:44.933000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046917.jpg,2021-02-03 18:20:30.992000+00:00,2021-02-03 18:20:47.819999+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046917.jpg,2021-02-05 13:46:38.051000+00:00,2021-02-05 13:46:42.591000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046917.jpg,2021-03-02 17:15:41.874000+00:00,2021-03-02 17:15:44.589000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046917.jpg,2021-03-02 21:50:19.815000+00:00,2021-03-02 21:50:20.753000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046956.jpg,2020-11-16 21:22:25.033000+00:00,2020-11-16 21:22:27.428999+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046956.jpg,2020-12-30 16:20:08.967999+00:00,2020-12-30 16:20:10.823000+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0046956.jpg,2021-02-03 20:43:00.979000+00:00,2021-02-03 20:43:02.464000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0046956.jpg,2021-02-05 13:59:19.448999+00:00,2021-02-05 13:59:20.838000+00:00,100,{'yes'},True,0.01
50219,1502,ISIC_0046956.jpg,2021-03-02 17:28:00.694000+00:00,2021-03-02 17:28:02.092999+00:00,100,{'yes'},True,0.01
49641,1502,ISIC_0046956.jpg,2021-03-02 21:45:40.533000+00:00,2021-03-02 21:45:42.012000+00:00,100,{'yes'},True,0.01
49970,1502,ISIC_0046993.jpg,2020-11-16 20:46:45.230000+00:00,2020-11-16 20:46:51.963000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046993.jpg,2020-12-28 21:19:33.934000+00:00,2020-12-28 21:19:39.408000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046993.jpg,2021-02-03 18:21:22.075000+00:00,2021-02-03 18:21:36.334000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046993.jpg,2021-02-05 13:48:54.105000+00:00,2021-02-05 13:48:57.930000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046993.jpg,2021-03-02 17:13:58.806999+00:00,2021-03-02 17:13:59.974999+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046993.jpg,2021-03-02 21:44:56.786000+00:00,2021-03-02 21:44:57.494999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046983.jpg,2020-11-16 21:22:13.862999+00:00,2020-11-16 21:22:19.782000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046983.jpg,2020-12-30 16:20:20.009000+00:00,2020-12-30 16:20:22.786000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046983.jpg,2020-12-30 16:20:39.076000+00:00,2020-12-30 16:20:41.285000+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0046983.jpg,2021-02-03 20:43:26.596999+00:00,2021-02-03 20:43:28.846000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0046983.jpg,2021-02-05 13:59:55.693000+00:00,2021-02-05 13:59:56.944000+00:00,100,{'yes'},True,0.01
50219,1502,ISIC_0046983.jpg,2021-03-02 17:27:33.921000+00:00,2021-03-02 17:27:35.107000+00:00,100,{'yes'},True,0.01
49641,1502,ISIC_0046983.jpg,2021-03-02 21:41:53.428000+00:00,2021-03-02 21:41:54.532000+00:00,100,{'yes'},True,0.01
49970,1502,ISIC_0046980.jpg,2020-11-16 20:59:05.000999+00:00,2020-11-16 20:59:06.014000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046980.jpg,2020-12-30 16:14:18.226000+00:00,2020-12-30 16:14:19.144000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046980.jpg,2021-02-03 20:31:33.721999+00:00,2021-02-03 20:31:43.415000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046980.jpg,2021-02-05 13:56:11.377000+00:00,2021-02-05 13:56:12.517999+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046980.jpg,2021-03-02 17:20:46.369000+00:00,2021-03-02 17:20:47.504000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046980.jpg,2021-03-02 21:45:10.377000+00:00,2021-03-02 21:45:11.229000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046921.jpg,2020-11-16 21:20:59.086000+00:00,2020-11-16 21:20:59.950000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046921.jpg,2020-12-30 16:18:06.703000+00:00,2020-12-30 16:18:09.094000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046921.jpg,2021-02-03 20:37:13.928000+00:00,2021-02-03 20:37:24.369999+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046921.jpg,2021-02-03 20:38:13.694999+00:00,2021-02-03 20:38:23.193000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046921.jpg,2021-02-05 13:58:09.986000+00:00,2021-02-05 13:58:11.171999+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046921.jpg,2021-03-02 21:49:15.464000+00:00,2021-03-02 21:49:16.221999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046966.jpg,2020-11-16 20:53:00.076999+00:00,2020-11-16 20:53:08.918000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046966.jpg,2020-12-29 23:35:04.615000+00:00,2020-12-29 23:35:11.469000+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0046966.jpg,2021-02-03 18:31:44.469000+00:00,2021-02-03 18:31:45.934000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0046966.jpg,2021-02-05 13:51:01.571000+00:00,2021-02-05 13:51:05.637000+00:00,100,{'yes'},True,0.01
50219,1502,ISIC_0046966.jpg,2021-03-02 17:17:55.861000+00:00,2021-03-02 17:18:51.124000+00:00,100,{'yes'},True,0.01
49641,1502,ISIC_0046966.jpg,2021-03-02 21:42:37.760000+00:00,2021-03-02 21:42:39.721000+00:00,100,{'yes'},True,0.01
49970,1502,ISIC_0046949.jpg,2020-11-16 20:55:19.217999+00:00,2020-11-16 20:55:20.690000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046949.jpg,2020-12-29 23:39:31.329000+00:00,2020-12-29 23:39:33.997000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046949.jpg,2021-02-03 20:22:30.027000+00:00,2021-02-03 20:22:39.720000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046949.jpg,2021-02-05 13:52:37.217999+00:00,2021-02-05 13:52:38.424000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046949.jpg,2021-03-02 17:13:43.750999+00:00,2021-03-02 17:13:44.770000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046949.jpg,2021-03-02 21:46:43.550000+00:00,2021-03-02 21:46:44.464999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046958.jpg,2020-11-16 20:59:20.007000+00:00,2020-11-16 20:59:28.372999+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046958.jpg,2020-12-30 14:28:27.714999+00:00,2020-12-30 14:28:30.543000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046958.jpg,2021-02-03 20:29:39.944999+00:00,2021-02-03 20:30:01.362000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046958.jpg,2021-02-05 13:55:26.106000+00:00,2021-02-05 13:55:27.969000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046958.jpg,2021-03-02 17:26:14.502000+00:00,2021-03-02 17:26:15.957000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046958.jpg,2021-03-02 21:45:24.984000+00:00,2021-03-02 21:45:25.944999+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046943.jpg,2020-11-16 20:59:09.787000+00:00,2020-11-16 20:59:10.816000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046943.jpg,2020-12-30 14:28:32.428999+00:00,2020-12-30 14:28:47.357000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046943.jpg,2021-02-03 20:29:16.912000+00:00,2021-02-03 20:29:33.391000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0046943.jpg,2021-02-05 13:56:21.681999+00:00,2021-02-05 13:56:22.721999+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046943.jpg,2021-02-05 13:56:39.703000+00:00,2021-02-05 13:56:40.775000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046943.jpg,2021-03-02 17:38:00.681999+00:00,2021-03-02 17:38:02.004000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046943.jpg,2021-03-02 21:50:40.458000+00:00,2021-03-02 21:50:40.892000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046977.jpg,2020-11-16 20:50:35.310000+00:00,2020-11-16 20:50:37.454000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046977.jpg,2020-12-29 23:34:55.089000+00:00,2020-12-29 23:34:58.494999+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046977.jpg,2021-02-03 18:31:59.333000+00:00,2021-02-03 18:32:02.707000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046977.jpg,2021-02-05 13:49:15.365000+00:00,2021-02-05 13:49:16.565000+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046977.jpg,2021-02-05 13:50:07.997000+00:00,2021-02-05 13:50:09.621000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046977.jpg,2021-03-02 17:28:56.270000+00:00,2021-03-02 17:37:49.086999+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046977.jpg,2021-03-02 21:50:51.569000+00:00,2021-03-02 21:50:52.266000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0047008.jpg,2020-11-16 21:24:29.333000+00:00,2020-11-16 21:24:30.724000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0047008.jpg,2020-12-30 16:21:42.311000+00:00,2020-12-30 16:21:46.355000+00:00,100,{'yes'},True,0.01
50219,1502,ISIC_0047008.jpg,2021-03-02 17:05:34.953000+00:00,2021-03-02 17:05:36.153000+00:00,100,{'yes'},True,0.01
49641,1502,ISIC_0047008.jpg,2021-03-02 21:39:52.795000+00:00,2021-03-02 21:39:55.596999+00:00,100,{'yes'},True,0.01
49970,1502,ISIC_0046861.jpg,2020-11-16 21:21:04.200000+00:00,2020-11-16 21:21:05.484000+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0046861.jpg,2020-12-30 16:19:01.076999+00:00,2020-12-30 16:19:05.612000+00:00,100,{'no'},True,0.01
66597,1502,ISIC_0046861.jpg,2021-02-03 20:41:23.148000+00:00,2021-02-03 20:41:28.803999+00:00,100,{'no'},True,0.01
66542,1502,ISIC_0046861.jpg,2021-02-05 13:58:46.043000+00:00,2021-02-05 13:58:46.980000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0046861.jpg,2021-03-02 17:13:48.346000+00:00,2021-03-02 17:13:51.004000+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0046861.jpg,2021-03-02 21:44:22.237000+00:00,2021-03-02 21:44:24.415000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046908.jpg,2020-11-16 21:23:02.562000+00:00,2020-11-16 21:23:06.683000+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046908.jpg,2020-12-30 16:20:11.878000+00:00,2020-12-30 16:20:14.642999+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0046908.jpg,2021-02-03 20:42:45.441000+00:00,2021-02-03 20:42:47.359000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0046908.jpg,2021-02-05 13:59:27.181999+00:00,2021-02-05 13:59:29.375000+00:00,100,{'yes'},True,0.01
50219,1502,ISIC_0046908.jpg,2021-03-02 17:17:34.354000+00:00,2021-03-02 17:17:35.964000+00:00,100,{'yes'},True,0.01
49641,1502,ISIC_0046908.jpg,2021-03-02 21:48:20.708000+00:00,2021-03-02 21:48:22.418000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0047003.jpg,2020-11-16 20:50:26.966000+00:00,2020-11-16 20:50:32.704999+00:00,100,{'no'},True,0.01
54292,1502,ISIC_0047003.jpg,2020-12-28 21:20:12.216000+00:00,2020-12-28 21:20:18.056000+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0047003.jpg,2021-02-03 18:28:34.392000+00:00,2021-02-03 18:28:55.711000+00:00,100,{'yes'},True,0.01
66542,1502,ISIC_0047003.jpg,2021-02-05 13:49:59.913000+00:00,2021-02-05 13:50:03.652000+00:00,100,{'no'},True,0.01
50219,1502,ISIC_0047003.jpg,2021-03-02 17:20:23.302000+00:00,2021-03-02 17:20:24.339999+00:00,100,{'no'},True,0.01
49641,1502,ISIC_0047003.jpg,2021-03-02 21:46:35.832000+00:00,2021-03-02 21:46:39.990000+00:00,100,{'no'},True,0.01
49970,1502,ISIC_0046882.jpg,2020-11-16 20:58:22.163000+00:00,2020-11-16 20:58:33.319999+00:00,100,{'yes'},True,0.01
54292,1502,ISIC_0046882.jpg,2020-12-30 14:27:41.842999+00:00,2020-12-30 14:27:48.645999+00:00,100,{'yes'},True,0.01
66597,1502,ISIC_0046882.jpg,2021-02-03 20:28:16.079000+00:00,2021-02-03 20:28:21.773000+00:00,100,{'yes'},True,0.01
